m1609,10:47:13,3024,3024,2,3025,239,1.58,1097880,3189,2829
m1609,10:47:13,3024,3023,247,3024,19,1.58,1097888,3189,2829
m1609,10:47:14,3024,3023,247,3024,92,1.58,1097888,3189,2829
m1609,10:47:14,3024,3023,162,3024,75,1.58,1097888,3189,2829
m1609,10:47:15,3024,3023,184,3024,76,1.58,1097888,3189,2829
m1609,10:47:15,3024,3023,186,3024,98,1.58,1097894,3189,2829
m1609,10:47:16,3024,3023,187,3024,100,1.58,1097894,3189,2829
m1609,10:47:16,3024,3023,187,3024,100,1.58,1097898,3189,2829
m1609,10:47:17,3024,3023,186,3024,99,1.58,1097900,3189,2829
m1609,10:47:17,3024,3023,188,3024,98,1.58,1097902,3189,2829
m1609,10:47:18,3024,3023,189,3024,100,1.58,1097902,3189,2829
m1609,10:47:18,3024,3023,199,3024,98,1.58,1097906,3189,2829
m1609,10:47:19,3024,3023,199,3024,100,1.58,1097908,3189,2829
m1609,10:47:19,3024,3023,200,3024,98,1.58,1097916,3189,2829
m1609,10:47:20,3024,3023,199,3024,97,1.58,1097918,3189,2829
m1609,10:47:20,3023,3023,198,3024,98,1.55,1097920,3189,2829
m1609,10:47:21,3023,3023,195,3024,98,1.55,1097920,3189,2829
m1609,10:47:22,3024,3023,193,3024,97,1.58,1097922,3189,2829
m1609,10:47:23,3024,3023,194,3024,97,1.58,1097922,3189,2829
m1609,10:47:23,3024,3023,209,3024,97,1.58,1097922,3189,2829
m1609,10:47:24,3024,3023,209,3024,79,1.58,1097922,3189,2829
m1609,10:47:25,3024,3023,209,3024,89,1.58,1097922,3189,2829
m1609,10:47:25,3024,3023,194,3024,89,1.58,1097922,3189,2829
m1609,10:47:26,3024,3023,200,3024,89,1.58,1097922,3189,2829
m1609,10:47:27,3024,3023,200,3024,106,1.58,1097924,3189,2829
m1609,10:55:41,3025,3024,197,3025,184,1.61,1109724,3189,2829
m1609,10:55:42,3024,3024,194,3025,184,1.58,1109730,3189,2829
m1609,10:55:42,3025,3024,206,3025,172,1.61,1109754,3189,2829
m1609,10:55:43,3025,3024,195,3025,173,1.61,1109754,3189,2829
m1609,10:55:43,3024,3024,185,3025,173,1.58,1109776,3189,2829
m1609,10:55:44,3024,3024,191,3025,184,1.58,1109776,3189,2829
m1609,10:55:44,3024,3024,189,3025,205,1.58,1109778,3189,2829
m1609,10:55:46,3024,3024,194,3025,207,1.58,1109778,3189,2829
m1609,10:55:47,3024,3024,194,3025,208,1.58,1109778,3189,2829
m1609,10:55:47,3025,3024,194,3025,216,1.61,1109788,3189,2829
m1609,10:55:50,3025,3024,196,3025,216,1.61,1109788,3189,2829
m1609,10:55:51,3025,3024,196,3025,214,1.61,1109794,3189,2829
m1609,10:55:52,3025,3024,196,3025,199,1.61,1109866,3189,2829
m1609,10:55:53,3024,3024,184,3025,199,1.58,1109890,3189,2829
m1609,10:55:54,3024,3024,183,3025,199,1.58,1109892,3189,2829
m1609,10:55:54,3024,3024,186,3025,259,1.58,1109892,3189,2829
m1609,10:55:55,3024,3024,186,3025,259,1.58,1109896,3189,2829
m1609,10:55:55,3024,3024,184,3025,268,1.58,1109900,3189,2829
m1609,10:55:56,3024,3024,182,3025,264,1.58,1109912,3189,2829
m1609,10:55:57,3024,3024,309,3025,257,1.58,1109912,3189,2829
m1609,10:55:57,3024,3024,306,3025,246,1.58,1109920,3189,2829
m1609,10:55:58,3024,3024,304,3025,246,1.58,1109924,3189,2829
m1609,10:57:26,3023,3023,469,3024,72,1.55,1111290,3189,2829
m1609,10:57:27,3023,3023,468,3024,79,1.55,1111292,3189,2829
m1609,10:57:27,3023,3023,463,3024,79,1.55,1111294,3189,2829
m1609,10:57:28,3023,3023,462,3024,80,1.55,1111296,3189,2829
m1609,10:57:28,3024,3023,457,3024,77,1.58,1111302,3189,2829
m1609,10:57:29,3024,3023,366,3024,77,1.58,1111302,3189,2829
m1609,10:57:29,3023,3023,237,3024,77,1.55,1111308,3189,2829
m1609,10:57:30,3023,3023,195,3024,79,1.55,1111328,3189,2829
m1609,10:57:30,3023,3022,191,3023,107,1.55,1111688,3189,2829
m1609,10:57:31,3023,3022,121,3023,62,1.55,1111688,3189,2829
m1609,10:57:31,3022,3022,119,3023,440,1.51,1111692,3189,2829
m1609,10:57:32,3022,3022,95,3023,460,1.51,1111700,3189,2829
m1609,10:57:32,3022,3022,98,3023,460,1.51,1111702,3189,2829
m1609,10:57:33,3022,3022,95,3023,459,1.51,1111710,3189,2829
m1609,10:57:33,3022,3022,79,3023,460,1.51,1111752,3189,2829
m1609,10:57:34,3022,3022,79,3023,460,1.51,1111754,3189,2829
m1609,10:57:35,3023,3023,5,3024,87,1.55,1111886,3189,2829
m1609,10:57:35,3023,3023,5,3024,88,1.55,1111886,3189,2829
m1609,10:57:36,3023,3023,3,3024,139,1.55,1111890,3189,2829
m1609,10:57:36,3023,3023,3,3024,141,1.55,1111892,3189,2829
m1609,10:57:37,3023,3023,3,3024,142,1.55,1111892,3189,2829
m1609,10:57:37,3023,3023,8,3024,142,1.55,1111904,3189,2829
m1609,10:57:38,3023,3023,7,3024,143,1.55,1111908,3189,2829
m1609,10:57:38,3023,3022,218,3023,6,1.55,1111928,3189,2829
m1609,10:57:39,3022,3022,105,3023,38,1.51,1112184,3189,2829
m1609,10:57:39,3022,3021,379,3022,56,1.51,1112272,3189,2829
m1609,10:57:40,3022,3021,357,3022,36,1.51,1112330,3189,2829
m1609,10:57:40,3021,3021,95,3022,188,1.48,1112676,3189,2829
m1609,10:57:41,3021,3020,354,3021,15,1.48,1112918,3189,2829
m1609,10:57:41,3020,3020,329,3021,118,1.44,1112968,3189,2829
m1609,10:57:42,3021,3020,315,3021,147,1.48,1112998,3189,2829
m1609,10:59:24,3024,3023,78,3024,101,1.58,1115746,3189,2829
m1609,10:59:25,3024,3023,78,3024,103,1.58,1115746,3189,2829
m1609,10:59:26,3024,3023,79,3024,103,1.58,1115746,3189,2829
m1609,10:59:27,3024,3023,81,3024,103,1.58,1115746,3189,2829
m1609,10:59:28,3024,3023,81,3024,104,1.58,1115746,3189,2829
m1609,10:59:28,3024,3023,82,3024,104,1.58,1115746,3189,2829
m1609,10:59:33,3024,3023,82,3024,93,1.58,1115746,3189,2829
m1609,10:59:33,3023,3023,72,3024,93,1.55,1115766,3189,2829
m1609,10:59:34,3023,3023,71,3024,80,1.55,1115768,3189,2829
m1609,10:59:35,3023,3023,68,3024,78,1.55,1115774,3189,2829
m1609,10:59:36,3023,3023,73,3024,79,1.55,1115774,3189,2829
m1609,10:59:36,3024,3023,73,3024,78,1.58,1115776,3189,2829
m1609,10:59:37,3024,3023,73,3024,77,1.58,1115780,3189,2829
m1609,10:59:37,3023,3023,72,3024,69,1.55,1115798,3189,2829
m1609,10:59:38,3024,3023,72,3024,65,1.58,1115806,3189,2829
m1609,10:59:38,3024,3023,72,3024,63,1.58,1115810,3189,2829
m1609,10:59:39,3024,3023,72,3024,60,1.58,1115816,3189,2829
m1609,10:59:40,3024,3023,73,3024,60,1.58,1115816,3189,2829
m1609,10:59:41,3024,3023,76,3024,60,1.58,1115816,3189,2829
m1609,10:59:42,3024,3023,78,3024,60,1.58,1115816,3189,2829
m1609,10:59:43,3024,3023,79,3024,60,1.58,1115818,3189,2829
m1609,10:59:43,3024,3023,79,3024,62,1.58,1115818,3189,2829
m1609,10:59:44,3023,3023,78,3024,63,1.55,1115824,3189,2829
m1609,10:59:44,3024,3024,67,3025,242,1.58,1115998,3189,2829
m1609,10:59:45,3024,3024,9,3025,235,1.58,1116120,3189,2829
m1609,10:59:45,3024,3023,86,3024,97,1.58,1116142,3189,2829
m1609,10:59:46,3024,3023,86,3024,96,1.58,1116144,3189,2829
m1609,10:59:46,3024,3023,86,3024,28,1.58,1116146,3189,2829
m1609,10:59:47,3024,3023,87,3024,29,1.58,1116146,3189,2829
m1609,10:59:48,3024,3023,89,3024,29,1.58,1116146,3189,2829
m1609,10:59:48,3024,3023,95,3024,29,1.58,1116146,3189,2829
m1609,10:59:49,3024,3023,91,3024,29,1.58,1116146,3189,2829
m1609,11:15:30,3015,3015,253,3016,596,1.28,1159750,3189,2829
m1609,11:15:30,3015,3015,242,3016,486,1.28,1159986,3189,2829
m1609,11:15:31,3015,3015,256,3016,481,1.28,1160046,3189,2829
m1609,11:15:31,3016,3015,224,3016,449,1.31,1160142,3189,2829
m1609,11:15:32,3015,3015,174,3016,435,1.28,1160254,3189,2829
m1609,11:15:32,3016,3015,155,3016,423,1.31,1160298,3189,2829
m1609,11:15:33,3015,3014,342,3015,714,1.28,1160672,3189,2829
m1609,11:15:33,3015,3015,81,3016,362,1.28,1160766,3189,2829
m1609,11:15:34,3015,3013,159,3015,2489,1.28,1161590,3189,2829
m1609,11:15:34,3012,3012,567,3013,15,1.18,1162070,3189,2829
m1609,11:15:35,3012,3011,178,3013,46,1.18,1162900,3189,2829
m1609,11:15:35,3012,3012,504,3013,75,1.18,1163182,3189,2829
m1609,11:15:36,3012,3011,439,3012,122,1.18,1164230,3189,2829
m1609,11:15:36,3011,3011,387,3012,16,1.14,1164246,3189,2829
m1609,11:15:37,3012,3011,312,3012,2,1.18,1164454,3189,2829
m1609,11:15:37,3011,3011,598,3012,46,1.14,1164646,3189,2829
m1609,11:15:38,3012,3012,13,3013,113,1.18,1164796,3189,2829
